split,image,class_id,class_name,probability,target_mode,heatmap_threshold,overlay_file,mask_file,roi_mask_file,bbox_file,component_count,largest_component_bbox_xywh,component_bboxes_xywh,component_bboxes_yolo
train,CXR008_001.jpg,0,infiltrat,0.148366,predicted,0.5000,overlays/0042_train_cxr008_001_infiltrat_heatmap.jpg,masks/0042_train_cxr008_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR008_001.jpg,bboxes/0042_train_cxr008_001_infiltrat_bbox.jpg,1,"33,154,12,11","33,154,12,11",0 0.174107 0.712054 0.053571 0.049107
train,CXR009_003.jpg,1,pneumothorax,0.547965,predicted,0.5000,overlays/0043_train_cxr009_003_pneumothorax_heatmap.jpg,masks/0043_train_cxr009_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR009_003.jpg,bboxes/0043_train_cxr009_003_pneumothorax_bbox.jpg,2,"48,64,57,80","48,64,57,80|147,49,46,84",1 0.341518 0.464286 0.254464 0.357143|1 0.758929 0.406250 0.205357 0.375000
train,CXR011_002.jpg,3,atelektasis,0.791522,predicted,0.5000,overlays/0044_train_cxr011_002_atelektasis_heatmap.jpg,masks/0044_train_cxr011_002_atelektasis_mask.png,lung segmentation/output_masks/train/CXR011_002.jpg,bboxes/0044_train_cxr011_002_atelektasis_bbox.jpg,1,"137,57,59,73","137,57,59,73",3 0.743304 0.417411 0.263393 0.325893
train,CXR012_001.jpg,0,infiltrat,0.594212,predicted,0.5000,overlays/0045_train_cxr012_001_infiltrat_heatmap.jpg,masks/0045_train_cxr012_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR012_001.jpg,bboxes/0045_train_cxr012_001_infiltrat_bbox.jpg,2,"38,62,64,100","38,62,64,100|166,104,15,24",0 0.312500 0.500000 0.285714 0.446429|0 0.774554 0.517857 0.066964 0.107143
train,CXR012_002.jpg,0,infiltrat,0.578588,predicted,0.5000,overlays/0046_train_cxr012_002_infiltrat_heatmap.jpg,masks/0046_train_cxr012_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR012_002.jpg,bboxes/0046_train_cxr012_002_infiltrat_bbox.jpg,2,"45,70,59,84","45,70,59,84|141,41,66,72",0 0.332589 0.500000 0.263393 0.375000|0 0.776786 0.343750 0.294643 0.321429
train,CXR012_003.jpg,0,infiltrat,0.643736,predicted,0.5000,overlays/0047_train_cxr012_003_infiltrat_heatmap.jpg,masks/0047_train_cxr012_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR012_003.jpg,bboxes/0047_train_cxr012_003_infiltrat_bbox.jpg,2,"31,63,67,83","31,63,67,83|137,25,56,86",0 0.287946 0.466518 0.299107 0.370536|0 0.736607 0.303571 0.250000 0.383929
train,CXR013_003.jpg,0,infiltrat,0.776891,predicted,0.5000,overlays/0048_train_cxr013_003_infiltrat_heatmap.jpg,masks/0048_train_cxr013_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR013_003.jpg,bboxes/0048_train_cxr013_003_infiltrat_bbox.jpg,1,"35,54,74,97","35,54,74,97",0 0.321429 0.457589 0.330357 0.433036
train,CXR014_001.jpg,0,infiltrat,0.376884,predicted,0.5000,overlays/0049_train_cxr014_001_infiltrat_heatmap.jpg,masks/0049_train_cxr014_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR014_001.jpg,bboxes/0049_train_cxr014_001_infiltrat_bbox.jpg,1,"127,18,52,34","127,18,52,34",0 0.683036 0.156250 0.232143 0.151786
train,CXR014_002.jpg,0,infiltrat,0.373725,predicted,0.5000,overlays/0050_train_cxr014_002_infiltrat_heatmap.jpg,masks/0050_train_cxr014_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR014_002.jpg,bboxes/0050_train_cxr014_002_infiltrat_bbox.jpg,2,"158,14,24,21","158,14,24,21|14,123,14,10",0 0.758929 0.109375 0.107143 0.093750|0 0.093750 0.571429 0.062500 0.044643
train,CXR014_003.jpg,0,infiltrat,0.308145,predicted,0.5000,overlays/0051_train_cxr014_003_infiltrat_heatmap.jpg,masks/0051_train_cxr014_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR014_003.jpg,bboxes/0051_train_cxr014_003_infiltrat_bbox.jpg,1,"72,119,24,11","72,119,24,11",0 0.375000 0.555804 0.107143 0.049107
train,CXR015_002.jpg,0,infiltrat,0.904881,predicted,0.5000,overlays/0052_train_cxr015_002_infiltrat_heatmap.jpg,masks/0052_train_cxr015_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR015_002.jpg,bboxes/0052_train_cxr015_002_infiltrat_bbox.jpg,2,"25,38,70,102","25,38,70,102|141,34,48,68",0 0.267857 0.397321 0.312500 0.455357|0 0.736607 0.303571 0.214286 0.303571
train,CXR015_003.jpg,0,infiltrat,0.734758,predicted,0.5000,overlays/0053_train_cxr015_003_infiltrat_heatmap.jpg,masks/0053_train_cxr015_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR015_003.jpg,bboxes/0053_train_cxr015_003_infiltrat_bbox.jpg,1,"31,42,67,100","31,42,67,100",0 0.287946 0.410714 0.299107 0.446429
train,CXR016_002.jpg,0,infiltrat,0.807819,predicted,0.5000,overlays/0054_train_cxr016_002_infiltrat_heatmap.jpg,masks/0054_train_cxr016_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR016_002.jpg,bboxes/0054_train_cxr016_002_infiltrat_bbox.jpg,2,"38,44,71,90","38,44,71,90|130,22,66,88",0 0.328125 0.397321 0.316964 0.401786|0 0.727679 0.294643 0.294643 0.392857
train,CXR016_003.jpg,0,infiltrat,0.826414,predicted,0.5000,overlays/0055_train_cxr016_003_infiltrat_heatmap.jpg,masks/0055_train_cxr016_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR016_003.jpg,bboxes/0055_train_cxr016_003_infiltrat_bbox.jpg,2,"38,18,71,92","38,18,71,92|130,14,33,68",0 0.328125 0.285714 0.316964 0.410714|0 0.654018 0.214286 0.147321 0.303571
train,CXR016_004.jpg,0,infiltrat,0.740770,predicted,0.5000,overlays/0056_train_cxr016_004_infiltrat_heatmap.jpg,masks/0056_train_cxr016_004_infiltrat_mask.png,lung segmentation/output_masks/train/CXR016_004.jpg,bboxes/0056_train_cxr016_004_infiltrat_bbox.jpg,2,"129,31,64,95","129,31,64,95|45,110,16,3",0 0.718750 0.350446 0.285714 0.424107|0 0.236607 0.497768 0.071429 0.013393
train,CXR017_004.jpg,0,infiltrat,0.897010,predicted,0.5000,overlays/0057_train_cxr017_004_infiltrat_heatmap.jpg,masks/0057_train_cxr017_004_infiltrat_mask.png,lung segmentation/output_masks/train/CXR017_004.jpg,bboxes/0057_train_cxr017_004_infiltrat_bbox.jpg,1,"45,47,64,86","45,47,64,86",0 0.343750 0.401786 0.285714 0.383929
train,CXR017_004.jpg,1,pneumothorax,0.672201,predicted,0.5000,overlays/0057_train_cxr017_004_pneumothorax_heatmap.jpg,masks/0057_train_cxr017_004_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR017_004.jpg,bboxes/0057_train_cxr017_004_pneumothorax_bbox.jpg,1,"45,63,64,70","45,63,64,70",1 0.343750 0.437500 0.285714 0.312500
train,CXR020_001.jpg,0,infiltrat,0.663198,predicted,0.5000,overlays/0058_train_cxr020_001_infiltrat_heatmap.jpg,masks/0058_train_cxr020_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR020_001.jpg,bboxes/0058_train_cxr020_001_infiltrat_bbox.jpg,1,"38,21,67,76","38,21,67,76",0 0.319196 0.263393 0.299107 0.339286
train,CXR020_001.jpg,1,pneumothorax,0.648140,predicted,0.5000,overlays/0058_train_cxr020_001_pneumothorax_heatmap.jpg,masks/0058_train_cxr020_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR020_001.jpg,bboxes/0058_train_cxr020_001_pneumothorax_bbox.jpg,2,"38,23,67,102","38,23,67,102|123,18,12,50",1 0.319196 0.330357 0.299107 0.455357|1 0.575893 0.191964 0.053571 0.223214
train,CXR020_002.jpg,1,pneumothorax,0.769146,predicted,0.5000,overlays/0059_train_cxr020_002_pneumothorax_heatmap.jpg,masks/0059_train_cxr020_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR020_002.jpg,bboxes/0059_train_cxr020_002_pneumothorax_bbox.jpg,1,"37,28,61,93","37,28,61,93",1 0.301339 0.332589 0.272321 0.415179
train,CXR020_003.jpg,0,infiltrat,0.607239,predicted,0.5000,overlays/0060_train_cxr020_003_infiltrat_heatmap.jpg,masks/0060_train_cxr020_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR020_003.jpg,bboxes/0060_train_cxr020_003_infiltrat_bbox.jpg,1,"49,14,70,75","49,14,70,75",0 0.375000 0.229911 0.312500 0.334821
train,CXR021_001.jpg,0,infiltrat,0.699393,predicted,0.5000,overlays/0061_train_cxr021_001_infiltrat_heatmap.jpg,masks/0061_train_cxr021_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR021_001.jpg,bboxes/0061_train_cxr021_001_infiltrat_bbox.jpg,1,"137,88,59,112","137,88,59,112",0 0.743304 0.642857 0.263393 0.500000
train,CXR021_002.jpg,0,infiltrat,0.551436,predicted,0.5000,overlays/0062_train_cxr021_002_infiltrat_heatmap.jpg,masks/0062_train_cxr021_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR021_002.jpg,bboxes/0062_train_cxr021_002_infiltrat_bbox.jpg,3,"140,131,60,68","140,131,60,68|25,161,49,31|161,31,14,8",0 0.758929 0.736607 0.267857 0.303571|0 0.220982 0.787946 0.218750 0.138393|0 0.750000 0.156250 0.062500 0.035714
train,CXR021_003.jpg,0,infiltrat,0.569599,predicted,0.5000,overlays/0063_train_cxr021_003_infiltrat_heatmap.jpg,masks/0063_train_cxr021_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR021_003.jpg,bboxes/0063_train_cxr021_003_infiltrat_bbox.jpg,2,"137,25,51,66","137,25,51,66|21,134,41,38",0 0.725446 0.258929 0.227679 0.294643|0 0.185268 0.683036 0.183036 0.169643
train,CXR022_001.jpg,0,infiltrat,0.809407,predicted,0.5000,overlays/0064_train_cxr022_001_infiltrat_heatmap.jpg,masks/0064_train_cxr022_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR022_001.jpg,bboxes/0064_train_cxr022_001_infiltrat_bbox.jpg,1,"52,31,64,90","52,31,64,90",0 0.375000 0.339286 0.285714 0.401786
train,CXR022_002.jpg,0,infiltrat,0.399652,predicted,0.5000,overlays/0065_train_cxr022_002_infiltrat_heatmap.jpg,masks/0065_train_cxr022_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR022_002.jpg,bboxes/0065_train_cxr022_002_infiltrat_bbox.jpg,1,"160,24,33,73","160,24,33,73",0 0.787946 0.270089 0.147321 0.325893
train,CXR022_003.jpg,0,infiltrat,0.228503,predicted,0.5000,overlays/0066_train_cxr022_003_infiltrat_heatmap.jpg,masks/0066_train_cxr022_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR022_003.jpg,bboxes/0066_train_cxr022_003_infiltrat_bbox.jpg,1,"49,153,10,12","49,153,10,12",0 0.241071 0.709821 0.044643 0.053571
train,CXR024_001.jpg,0,infiltrat,0.631088,predicted,0.5000,overlays/0067_train_cxr024_001_infiltrat_heatmap.jpg,masks/0067_train_cxr024_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR024_001.jpg,bboxes/0067_train_cxr024_001_infiltrat_bbox.jpg,1,"140,65,56,99","140,65,56,99",0 0.750000 0.511161 0.250000 0.441964
train,CXR024_002.jpg,0,infiltrat,0.694575,predicted,0.5000,overlays/0068_train_cxr024_002_infiltrat_heatmap.jpg,masks/0068_train_cxr024_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR024_002.jpg,bboxes/0068_train_cxr024_002_infiltrat_bbox.jpg,1,"165,25,49,99","165,25,49,99",0 0.845982 0.332589 0.218750 0.441964
train,CXR024_003.jpg,0,infiltrat,0.615331,predicted,0.5000,overlays/0069_train_cxr024_003_infiltrat_heatmap.jpg,masks/0069_train_cxr024_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR024_003.jpg,bboxes/0069_train_cxr024_003_infiltrat_bbox.jpg,1,"130,30,59,104","130,30,59,104",0 0.712054 0.366071 0.263393 0.464286
train,CXR025_001.jpg,0,infiltrat,0.748843,predicted,0.5000,overlays/0070_train_cxr025_001_infiltrat_heatmap.jpg,masks/0070_train_cxr025_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR025_001.jpg,bboxes/0070_train_cxr025_001_infiltrat_bbox.jpg,1,"38,80,57,81","38,80,57,81",0 0.296875 0.537946 0.254464 0.361607
train,CXR025_001.jpg,1,pneumothorax,0.717860,predicted,0.5000,overlays/0070_train_cxr025_001_pneumothorax_heatmap.jpg,masks/0070_train_cxr025_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR025_001.jpg,bboxes/0070_train_cxr025_001_pneumothorax_bbox.jpg,2,"38,87,57,74","38,87,57,74|126,100,70,65",1 0.296875 0.553571 0.254464 0.330357|1 0.718750 0.591518 0.312500 0.290179
train,CXR025_001.jpg,3,atelektasis,0.744691,predicted,0.5000,overlays/0070_train_cxr025_001_atelektasis_heatmap.jpg,masks/0070_train_cxr025_001_atelektasis_mask.png,lung segmentation/output_masks/train/CXR025_001.jpg,bboxes/0070_train_cxr025_001_atelektasis_bbox.jpg,2,"38,66,57,90","38,66,57,90|126,92,70,73",3 0.296875 0.495536 0.254464 0.401786|3 0.718750 0.573661 0.312500 0.325893
train,CXR025_002.jpg,0,infiltrat,0.593727,predicted,0.5000,overlays/0071_train_cxr025_002_infiltrat_heatmap.jpg,masks/0071_train_cxr025_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR025_002.jpg,bboxes/0071_train_cxr025_002_infiltrat_bbox.jpg,1,"42,107,46,52","42,107,46,52",0 0.290179 0.593750 0.205357 0.232143
train,CXR025_002.jpg,1,pneumothorax,0.526131,predicted,0.5000,overlays/0071_train_cxr025_002_pneumothorax_heatmap.jpg,masks/0071_train_cxr025_002_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR025_002.jpg,bboxes/0071_train_cxr025_002_pneumothorax_bbox.jpg,1,"42,101,38,58","42,101,38,58",1 0.272321 0.580357 0.169643 0.258929
train,CXR025_002.jpg,2,efusi pleura,0.636024,predicted,0.5000,overlays/0071_train_cxr025_002_efusi_pleura_heatmap.jpg,masks/0071_train_cxr025_002_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR025_002.jpg,bboxes/0071_train_cxr025_002_efusi_pleura_bbox.jpg,1,"42,110,46,49","42,110,46,49",2 0.290179 0.600446 0.205357 0.218750
train,CXR025_002.jpg,3,atelektasis,0.751569,predicted,0.5000,overlays/0071_train_cxr025_002_atelektasis_heatmap.jpg,masks/0071_train_cxr025_002_atelektasis_mask.png,lung segmentation/output_masks/train/CXR025_002.jpg,bboxes/0071_train_cxr025_002_atelektasis_bbox.jpg,2,"133,95,67,70","133,95,67,70|42,88,49,71",3 0.743304 0.580357 0.299107 0.312500|3 0.296875 0.551339 0.218750 0.316964
train,CXR025_003.jpg,1,pneumothorax,0.577964,predicted,0.5000,overlays/0072_train_cxr025_003_pneumothorax_heatmap.jpg,masks/0072_train_cxr025_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR025_003.jpg,bboxes/0072_train_cxr025_003_pneumothorax_bbox.jpg,1,"45,90,53,57","45,90,53,57",1 0.319196 0.529018 0.236607 0.254464
train,CXR025_003.jpg,3,atelektasis,0.811968,predicted,0.5000,overlays/0072_train_cxr025_003_atelektasis_heatmap.jpg,masks/0072_train_cxr025_003_atelektasis_mask.png,lung segmentation/output_masks/train/CXR025_003.jpg,bboxes/0072_train_cxr025_003_atelektasis_bbox.jpg,1,"45,81,53,66","45,81,53,66",3 0.319196 0.508929 0.236607 0.294643
train,CXR026_001.jpg,0,infiltrat,0.536549,predicted,0.5000,overlays/0073_train_cxr026_001_infiltrat_heatmap.jpg,masks/0073_train_cxr026_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR026_001.jpg,bboxes/0073_train_cxr026_001_infiltrat_bbox.jpg,3,"28,75,71,85","28,75,71,85|140,111,37,52|190,173,13,6",0 0.283482 0.524554 0.316964 0.379464|0 0.707589 0.611607 0.165179 0.232143|0 0.877232 0.785714 0.058036 0.026786
train,CXR026_002.jpg,0,infiltrat,0.484116,predicted,0.5000,overlays/0074_train_cxr026_002_infiltrat_heatmap.jpg,masks/0074_train_cxr026_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR026_002.jpg,bboxes/0074_train_cxr026_002_infiltrat_bbox.jpg,2,"35,35,60,90","35,35,60,90|165,64,42,85",0 0.290179 0.357143 0.267857 0.401786|0 0.830357 0.475446 0.187500 0.379464
train,CXR026_003.jpg,2,efusi pleura,0.454527,predicted,0.5000,overlays/0075_train_cxr026_003_efusi_pleura_heatmap.jpg,masks/0075_train_cxr026_003_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR026_003.jpg,bboxes/0075_train_cxr026_003_efusi_pleura_bbox.jpg,1,"25,107,68,47","25,107,68,47",2 0.263393 0.582589 0.303571 0.209821
train,CXR027_001.jpg,0,infiltrat,0.636523,predicted,0.5000,overlays/0076_train_cxr027_001_infiltrat_heatmap.jpg,masks/0076_train_cxr027_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR027_001.jpg,bboxes/0076_train_cxr027_001_infiltrat_bbox.jpg,1,"35,21,74,96","35,21,74,96",0 0.321429 0.308036 0.330357 0.428571
train,CXR027_001.jpg,3,atelektasis,0.629647,predicted,0.5000,overlays/0076_train_cxr027_001_atelektasis_heatmap.jpg,masks/0076_train_cxr027_001_atelektasis_mask.png,lung segmentation/output_masks/train/CXR027_001.jpg,bboxes/0076_train_cxr027_001_atelektasis_bbox.jpg,1,"35,28,74,91","35,28,74,91",3 0.321429 0.328125 0.330357 0.406250
train,CXR027_002.jpg,0,infiltrat,0.498742,predicted,0.5000,overlays/0077_train_cxr027_002_infiltrat_heatmap.jpg,masks/0077_train_cxr027_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR027_002.jpg,bboxes/0077_train_cxr027_002_infiltrat_bbox.jpg,1,"38,21,54,78","38,21,54,78",0 0.290179 0.267857 0.241071 0.348214
train,CXR027_003.jpg,3,atelektasis,0.435787,predicted,0.5000,overlays/0078_train_cxr027_003_atelektasis_heatmap.jpg,masks/0078_train_cxr027_003_atelektasis_mask.png,lung segmentation/output_masks/train/CXR027_003.jpg,bboxes/0078_train_cxr027_003_atelektasis_bbox.jpg,1,"133,32,70,73","133,32,70,73",3 0.750000 0.305804 0.312500 0.325893
train,CXR028_001.jpg,0,infiltrat,0.425448,predicted,0.5000,overlays/0079_train_cxr028_001_infiltrat_heatmap.jpg,masks/0079_train_cxr028_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR028_001.jpg,bboxes/0079_train_cxr028_001_infiltrat_bbox.jpg,2,"25,138,13,32","25,138,13,32|189,166,21,20",0 0.140625 0.687500 0.058036 0.142857|0 0.890625 0.785714 0.093750 0.089286
train,CXR030_001.jpg,0,infiltrat,0.763404,predicted,0.5000,overlays/0080_train_cxr030_001_infiltrat_heatmap.jpg,masks/0080_train_cxr030_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR030_001.jpg,bboxes/0080_train_cxr030_001_infiltrat_bbox.jpg,2,"25,7,72,90","25,7,72,90|151,67,45,67",0 0.272321 0.232143 0.321429 0.401786|0 0.774554 0.448661 0.200893 0.299107
train,CXR030_001.jpg,2,efusi pleura,0.520020,predicted,0.5000,overlays/0080_train_cxr030_001_efusi_pleura_heatmap.jpg,masks/0080_train_cxr030_001_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR030_001.jpg,bboxes/0080_train_cxr030_001_efusi_pleura_bbox.jpg,1,"154,78,42,69","154,78,42,69",2 0.781250 0.502232 0.187500 0.308036
train,CXR030_002.jpg,0,infiltrat,0.560322,predicted,0.5000,overlays/0081_train_cxr030_002_infiltrat_heatmap.jpg,masks/0081_train_cxr030_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR030_002.jpg,bboxes/0081_train_cxr030_002_infiltrat_bbox.jpg,1,"31,21,64,88","31,21,64,88",0 0.281250 0.290179 0.285714 0.392857
train,CXR030_002.jpg,2,efusi pleura,0.530282,predicted,0.5000,overlays/0081_train_cxr030_002_efusi_pleura_heatmap.jpg,masks/0081_train_cxr030_002_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR030_002.jpg,bboxes/0081_train_cxr030_002_efusi_pleura_bbox.jpg,1,"187,137,8,7","187,137,8,7",2 0.852679 0.627232 0.035714 0.031250
train,CXR030_003.jpg,0,infiltrat,0.692743,predicted,0.5000,overlays/0082_train_cxr030_003_infiltrat_heatmap.jpg,masks/0082_train_cxr030_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR030_003.jpg,bboxes/0082_train_cxr030_003_infiltrat_bbox.jpg,2,"179,63,21,33","179,63,21,33|196,126,7,14",0 0.845982 0.354911 0.093750 0.147321|0 0.890625 0.593750 0.031250 0.062500
train,CXR030_003.jpg,1,pneumothorax,0.534518,predicted,0.5000,overlays/0082_train_cxr030_003_pneumothorax_heatmap.jpg,masks/0082_train_cxr030_003_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR030_003.jpg,bboxes/0082_train_cxr030_003_pneumothorax_bbox.jpg,3,"179,55,21,41","179,55,21,41|161,54,18,19|196,126,7,14",1 0.845982 0.337054 0.093750 0.183036|1 0.758929 0.283482 0.080357 0.084821|1 0.890625 0.593750 0.031250 0.062500
train,CXR030_003.jpg,2,efusi pleura,0.541505,predicted,0.5000,overlays/0082_train_cxr030_003_efusi_pleura_heatmap.jpg,masks/0082_train_cxr030_003_efusi_pleura_mask.png,lung segmentation/output_masks/train/CXR030_003.jpg,bboxes/0082_train_cxr030_003_efusi_pleura_bbox.jpg,1,"196,126,7,14","196,126,7,14",2 0.890625 0.593750 0.031250 0.062500
train,CXR031_001.jpg,0,infiltrat,0.787743,predicted,0.5000,overlays/0083_train_cxr031_001_infiltrat_heatmap.jpg,masks/0083_train_cxr031_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR031_001.jpg,bboxes/0083_train_cxr031_001_infiltrat_bbox.jpg,1,"27,61,71,100","27,61,71,100",0 0.279018 0.495536 0.316964 0.446429
train,CXR031_002.jpg,0,infiltrat,0.665726,predicted,0.5000,overlays/0084_train_cxr031_002_infiltrat_heatmap.jpg,masks/0084_train_cxr031_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR031_002.jpg,bboxes/0084_train_cxr031_002_infiltrat_bbox.jpg,1,"18,24,77,139","18,24,77,139",0 0.252232 0.417411 0.343750 0.620536
train,CXR031_003.jpg,0,infiltrat,0.447356,predicted,0.5000,overlays/0085_train_cxr031_003_infiltrat_heatmap.jpg,masks/0085_train_cxr031_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR031_003.jpg,bboxes/0085_train_cxr031_003_infiltrat_bbox.jpg,1,"35,48,29,109","35,48,29,109",0 0.220982 0.457589 0.129464 0.486607
train,CXR032_002.jpg,0,infiltrat,0.625579,predicted,0.5000,overlays/0086_train_cxr032_002_infiltrat_heatmap.jpg,masks/0086_train_cxr032_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR032_002.jpg,bboxes/0086_train_cxr032_002_infiltrat_bbox.jpg,1,"136,34,57,93","136,34,57,93",0 0.734375 0.359375 0.254464 0.415179
train,CXR032_003.jpg,0,infiltrat,0.667568,predicted,0.5000,overlays/0087_train_cxr032_003_infiltrat_heatmap.jpg,masks/0087_train_cxr032_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR032_003.jpg,bboxes/0087_train_cxr032_003_infiltrat_bbox.jpg,1,"134,19,62,81","134,19,62,81",0 0.736607 0.265625 0.276786 0.361607
train,CXR033_001.jpg,1,pneumothorax,0.551214,predicted,0.5000,overlays/0088_train_cxr033_001_pneumothorax_heatmap.jpg,masks/0088_train_cxr033_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR033_001.jpg,bboxes/0088_train_cxr033_001_pneumothorax_bbox.jpg,1,"11,32,63,104","11,32,63,104",1 0.189732 0.375000 0.281250 0.464286
train,CXR033_002.jpg,3,atelektasis,0.525742,predicted,0.5000,overlays/0089_train_cxr033_002_atelektasis_heatmap.jpg,masks/0089_train_cxr033_002_atelektasis_mask.png,lung segmentation/output_masks/train/CXR033_002.jpg,bboxes/0089_train_cxr033_002_atelektasis_bbox.jpg,2,"25,44,73,85","25,44,73,85|126,66,60,69",3 0.274554 0.386161 0.325893 0.379464|3 0.696429 0.448661 0.267857 0.308036
train,CXR033_003.jpg,0,infiltrat,0.552306,predicted,0.5000,overlays/0090_train_cxr033_003_infiltrat_heatmap.jpg,masks/0090_train_cxr033_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR033_003.jpg,bboxes/0090_train_cxr033_003_infiltrat_bbox.jpg,1,"25,86,52,54","25,86,52,54",0 0.227679 0.504464 0.232143 0.241071
train,CXR033_003.jpg,3,atelektasis,0.619025,predicted,0.5000,overlays/0090_train_cxr033_003_atelektasis_heatmap.jpg,masks/0090_train_cxr033_003_atelektasis_mask.png,lung segmentation/output_masks/train/CXR033_003.jpg,bboxes/0090_train_cxr033_003_atelektasis_bbox.jpg,2,"25,36,70,96","25,36,70,96|112,44,7,12",3 0.267857 0.375000 0.312500 0.428571|3 0.515625 0.223214 0.031250 0.053571
train,CXR034_001.jpg,0,infiltrat,0.743042,predicted,0.5000,overlays/0091_train_cxr034_001_infiltrat_heatmap.jpg,masks/0091_train_cxr034_001_infiltrat_mask.png,lung segmentation/output_masks/train/CXR034_001.jpg,bboxes/0091_train_cxr034_001_infiltrat_bbox.jpg,1,"130,32,73,99","130,32,73,99",0 0.743304 0.363839 0.325893 0.441964
train,CXR034_002.jpg,0,infiltrat,0.307973,predicted,0.5000,overlays/0092_train_cxr034_002_infiltrat_heatmap.jpg,masks/0092_train_cxr034_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR034_002.jpg,bboxes/0092_train_cxr034_002_infiltrat_bbox.jpg,3,"160,64,45,32","160,64,45,32|193,163,21,30|35,58,4,24",0 0.814732 0.357143 0.200893 0.142857|0 0.908482 0.794643 0.093750 0.133929|0 0.165179 0.312500 0.017857 0.107143
train,CXR034_003.jpg,0,infiltrat,0.408628,predicted,0.5000,overlays/0093_train_cxr034_003_infiltrat_heatmap.jpg,masks/0093_train_cxr034_003_infiltrat_mask.png,lung segmentation/output_masks/train/CXR034_003.jpg,bboxes/0093_train_cxr034_003_infiltrat_bbox.jpg,3,"186,45,17,53","186,45,17,53|173,128,30,33|28,38,7,36",0 0.868304 0.319196 0.075893 0.236607|0 0.839286 0.645089 0.133929 0.147321|0 0.140625 0.250000 0.031250 0.160714
train,CXR035_001.jpg,1,pneumothorax,0.661100,predicted,0.5000,overlays/0094_train_cxr035_001_pneumothorax_heatmap.jpg,masks/0094_train_cxr035_001_pneumothorax_mask.png,lung segmentation/output_masks/train/CXR035_001.jpg,bboxes/0094_train_cxr035_001_pneumothorax_bbox.jpg,2,"147,53,63,133","147,53,63,133|45,80,64,74",1 0.796875 0.533482 0.281250 0.593750|1 0.343750 0.522321 0.285714 0.330357
train,CXR035_002.jpg,0,infiltrat,0.413050,predicted,0.5000,overlays/0095_train_cxr035_002_infiltrat_heatmap.jpg,masks/0095_train_cxr035_002_infiltrat_mask.png,lung segmentation/output_masks/train/CXR035_002.jpg,bboxes/0095_train_cxr035_002_infiltrat_bbox.jpg,1,"38,102,47,59","38,102,47,59",0 0.274554 0.587054 0.209821 0.263393
